scenario                           , run, kind     , threads, workload    , timed_workload, operation_count_configured, read_proportion, update_proportion, postcopy_delay_s, guest_memory_gib, valid_primary, exclusion_reason                                                            , ycsb_operation_count_ok, ycsb_total_operations, benchmark_runtime_host_s, benchmark_runtime_ycsb_s, steady_throughput_ops_s, steady_avg_latency_ms, steady_p99_latency_ms, pgstats_available, steady_buffer_hit_pct, postgres_log_available, migration_completed, migration_status, migration_start_run_s, migration_end_run_s, migration_start_ycsb_s, migration_end_ycsb_s, migration_duration_event_s, migration_duration_qmp_s, migration_downtime_ms, pre_throughput_ops_s, during_throughput_ops_s, pre_throttle_10s_throughput_ops_s, throttled_throughput_ops_s, post_0_10_throughput_ops_s, post_10_30_throughput_ops_s, post_30_90_throughput_ops_s, total_transferred_gib, precopy_transferred_gib, postcopy_transferred_gib, downtime_transferred_gib, transfer_amplification, median_active_dirty_pages_s, median_active_dirty_mib_s, active_dirty_sample_count, median_active_transfer_mib_s, active_transfer_sample_count, qemu_completed_transfer_rate_mib_s, dirty_sync_count, postcopy_page_requests, postcopy_remote_fault_count, postcopy_blocktime_ms, postcopy_latency_ms, entered_postcopy, max_cpu_throttle_pct, throttle_start_after_migration_s, throttle_active_observed_span_s, throttle_active_until_migration_end_s, max_throttle_first_after_migration_s, max_throttle_observed_span_s, migration_end_minus_benchmark_end_s, migration_completed_before_benchmark_end, pre_avg_latency_ms  , pre_p99_latency_ms  , during_avg_latency_ms, during_p99_latency_ms, post_0_10_avg_latency_ms, post_0_10_p99_latency_ms, post_30_90_avg_latency_ms, post_30_90_p99_latency_ms, post_30_90_observed_samples, post_30_90_observed_duration_s, post_30_90_complete, pre_buffer_hit_pct, post_0_10_buffer_hit_pct, post_buffer_hit_pct, hugepages_available, hugepages_t0_available, hugepages_t10_available, hugepages_t40_available, hugepages_t100_available, rss_t0_mib   , anon_hugepages_t0_mib, anon_hugepages_t0_pct_rss, rss_t10_mib  , anon_hugepages_t10_mib, anon_hugepages_t10_pct_rss, rss_t40_mib  , anon_hugepages_t40_mib, anon_hugepages_t40_pct_rss, rss_t100_mib , anon_hugepages_t100_mib, anon_hugepages_t100_pct_rss, service_interruption_s, stopcopy_operations_before_pause, post_resume_host_throughput_ops_s, source_ycsb_total_operations, destination_ycsb_total_operations, source_shutdown_duration_s, destination_boot_to_postgres_s, destination_ready_to_benchmark_s, control_plane_service_gap_s, observed_service_gap_s, prepared_boot_throughput_ops_s, prepared_catchup_throughput_ops_s, prepared_boot_phase_duration_s, prepared_catchup_duration_s, prepared_preparation_duration_s, prepared_lag_at_shutdown_mib, prepared_shutdown_duration_s, prepared_replay_drain_s, prepared_promotion_duration_s, prepared_promotion_to_benchmark_s, prepared_handover_duration_s, destination_boot_to_ssh_s, source_active_at_shutdown, prepared_source_alone_disk_write_mib_s, prepared_boot_disk_write_mib_s, prepared_catchup_disk_write_mib_s, prepared_source_alone_io_full_avg10_pct, prepared_boot_io_full_avg10_pct, prepared_catchup_io_full_avg10_pct, builder_version    , input_fingerprint_sha256
Autoconverge_16T                   ,   8, migration,      16, 100% updates, False         ,                   500000.0,             0.0,               1.0,              0.0,              8.0, True         ,                                                                             , True                   ,              500000.0,       215.57896360500308,                    216.0,                        ,                      ,                      , True             ,                      , True                  , True               , completed       ,    114.12889447800262,  156.7189578990001 ,     100.10422177400324,   142.6942851950007 ,        42.59006342099747  ,                   42.519,                  15.0,   2180.35           ,     1963.2142857142858 ,                          2175.8  ,         1933.6666666666667,        1410.489           ,          2152.55           ,          2145.085909090909 ,    5.390287835150957 ,     5.353761269710958  ,      0.0                ,     0.03613192215561867 ,    0.6737859793938696 ,                     16024.0,              62.59375    ,                      93.0,           129.0021514892578 ,                        211.0,                 129.82230033150458,             22.0,                    0.0,                            ,                      ,                    , False           ,                 40.0,               36.35370155099736 ,               6.034791796999343,                     6.23636187000011 ,                   41.18082892899838 ,          1.2076644189983199 , -72.88467841000238                 , True                                    ,  7.3655385          , 22.7374             ,   9.446385952380954  ,  26.381476190476192  ,      12.955645          ,       32.352599999999995,        7.770465631298001 ,        20.624636363636363,                        44.0,                           44.0, False              ,  87.49568432522436,        86.68386414468748,   86.0908703638615 ,                    ,                       ,                        ,                        ,                         ,              ,                      ,                          ,              ,                       ,                           ,              ,                       ,                           ,              ,                        ,                            ,                       ,                                 ,                                  ,                             ,                                  ,                           ,                               ,                                 ,                            ,                       ,                               ,                                  ,                               ,                            ,                                ,                             ,                             ,                        ,                              ,                                  ,                             ,                          ,                          ,                                       ,                               ,                                  ,                                        ,                                ,                                   , 2026-07-21-final-v2, 7b04743fd3a5482acb5a3b5886c9cf8f78bdf897348a36733df3e0b621b0af1c
Autoconverge_16T                   ,   9, migration,      16, 100% updates, False         ,                   500000.0,             0.0,               1.0,              0.0,              8.0, True         ,                                                                             , True                   ,              500000.0,       216.5817093110018 ,                    216.0,                        ,                      ,                      , True             ,                      , True                  , True               , completed       ,    114.09978449000118,  159.90703367099923,     100.10358550100136,   145.9108346819994 ,        45.80724918099804  ,                   45.727,                  20.0,   2174.2            ,     1966.4753333333333 ,                          2169.0  ,         1880.0649999999998,        1418.308           ,          2174.55           ,          2120.860243902439 ,    5.793864835985005 ,     5.757093680091202  ,      0.0                ,     0.03637610375881195 ,    0.7242331044981256 ,                     16494.0,              64.4296875  ,                     105.0,           129.00206565856934,                        227.0,                 129.7521616631743 ,             26.0,                    0.0,                            ,                      ,                    , False           ,                 40.0,               39.37194778199773 ,               6.233864071000426,                     6.435301399000309,                   44.599708331999864,          1.0061035209982947 , -70.67087462900238                 , True                                    ,  7.384401           , 22.8678             ,   9.286629555555555  ,  24.969844444444444  ,      13.409722          ,       32.831            ,        7.933736479386749 ,        21.021634146341466,                        41.0,                           41.0, False              ,  87.45102262075784,        87.01923076923077,   86.06265288450412,                    ,                       ,                        ,                        ,                         ,              ,                      ,                          ,              ,                       ,                           ,              ,                       ,                           ,              ,                        ,                            ,                       ,                                 ,                                  ,                             ,                                  ,                           ,                               ,                                 ,                            ,                       ,                               ,                                  ,                               ,                            ,                                ,                             ,                             ,                        ,                              ,                                  ,                             ,                          ,                          ,                                       ,                               ,                                  ,                                        ,                                ,                                   , 2026-07-21-final-v2, 7b04743fd3a5482acb5a3b5886c9cf8f78bdf897348a36733df3e0b621b0af1c
Autoconverge_16T                   ,  10, migration,      16, 100% updates, False         ,                   500000.0,             0.0,               1.0,              0.0,              8.0, True         ,                                                                             , True                   ,              500000.0,       216.63455260599952,                    214.0,                        ,                      ,                      , True             ,                      , True                  , True               , completed       ,    114.1870187099994 ,  160.18681836299947,     100.10368911800107,   146.10348877100114,        45.99979965300007  ,                   45.82 ,                  14.0,   2181.05           ,     1957.2628260869565 ,                          2156.1  ,         1856.2985714285712,        1505.4             ,          2194.65           ,          2145.2631578947367,    5.803936396725476 ,     5.769905057735741  ,      0.0                ,     0.03363627754151821 ,    0.7254920495906845 ,                     16271.0,              63.55859375 ,                     105.0,           129.0021514892578 ,                        228.0,                 129.7110558992315 ,             25.0,                    0.0,                            ,                      ,                    , False           ,                 40.0,               39.36412024899981 ,               6.433734436999657,                     6.635679404000257,                   44.590562667999606,          1.2072920179998619 , -70.53106383499838                 , True                                    ,  7.347594500000001  , 22.7102             ,   9.353236086956521  ,  25.833434782608695  ,      12.730736          ,       28.098200000000002,        7.835762154555571 ,        21.604894736842105,                        38.0,                           38.0, False              ,  87.6290895494485 ,        86.6646527159758 ,   86.02831067136424,                    ,                       ,                        ,                        ,                         ,              ,                      ,                          ,              ,                       ,                           ,              ,                       ,                           ,              ,                        ,                            ,                       ,                                 ,                                  ,                             ,                                  ,                           ,                               ,                                 ,                            ,                       ,                               ,                                  ,                               ,                            ,                                ,                             ,                             ,                        ,                              ,                                  ,                             ,                          ,                          ,                                       ,                               ,                                  ,                                        ,                                ,                                   , 2026-07-21-final-v2, 7b04743fd3a5482acb5a3b5886c9cf8f78bdf897348a36733df3e0b621b0af1c
Precopy_Nonconvergent_OnlyReads_16T,   1, migration,      16, 100% reads  , True          ,               2147483647.0,             1.0,               0.0,              0.0,              8.0, True         ,                                                                             , True                   ,            32685309.0,       201.45871530099976,                    199.0,                        ,                      ,                      , True             ,                      , True                  , True               , completed       ,    111.82128043500052,  213.72099300300036,     100.10422094000023,   202.00393350800007,       101.89971256799984  ,                  101.731,                  12.0, 176025.15           ,   157328.45454545456   ,                                  ,                           ,                           ,                            ,                            ,   12.841480287723243 ,    12.811786754056811  ,      0.0                ,     0.029293395578861237,    1.6051850359654054 ,                     33434.0,             130.6015625  ,                     361.0,           129.00163650512692,                        506.0,                 129.26309191794394,             53.0,                    0.0,                            ,                      ,                    , False           ,                     ,                                 ,                                ,                                      ,                                     ,                             , 0.5452182070003175                 , False                                   ,  0.0901405          ,  0.1689             ,   0.10096404040404039,   0.19394949494949495,                         ,                         ,                          ,                          ,                         0.0,                            0.0, False              ,  73.47142125524705,                         ,                    ,                    ,                       ,                        ,                        ,                         ,              ,                      ,                          ,              ,                       ,                           ,              ,                       ,                           ,              ,                        ,                            ,                       ,                                 ,                                  ,                             ,                                  ,                           ,                               ,                                 ,                            ,                       ,                               ,                                  ,                               ,                            ,                                ,                             ,                             ,                        ,                              ,                                  ,                             ,                          ,                          ,                                       ,                               ,                                  ,                                        ,                                ,                                   , 2026-07-21-final-v2, 7b04743fd3a5482acb5a3b5886c9cf8f78bdf897348a36733df3e0b621b0af1c
Precopy_Nonconvergent_OnlyReads_16T,   2, migration,      16, 100% reads  , True          ,               2147483647.0,             1.0,               0.0,              0.0,              8.0, True         ,                                                                             , True                   ,            32638873.0,       201.81571763800093,                    199.0,                        ,                      ,                      , True             ,                      , True                  , True               , completed       ,    111.6424806390005 ,  213.50418864099996,     100.10491531300067,   201.96662331500013,       101.86170800199946  ,                  101.83 ,                  12.0, 175761.4            ,   156318.64646464647   ,                                  ,                           ,                           ,                            ,                            ,   12.858025597408414 ,    12.824488155543804  ,      0.0                ,     0.033137294463813305,    1.6072531996760517 ,                     33296.0,             130.0625     ,                     360.0,           129.00163650512692,                        506.0,                 129.30126203484485,             49.0,                    0.0,                            ,                      ,                    , False           ,                     ,                                 ,                                ,                                      ,                                     ,                             , 0.15090567699920143                , False                                   ,  0.09028299999999999,  0.16515000000000002,   0.10157151515151513,   0.19045454545454546,                         ,                         ,                          ,                          ,                         0.0,                            0.0, False              ,  73.46211303323484,                         ,                    ,                    ,                       ,                        ,                        ,                         ,              ,                      ,                          ,              ,                       ,                           ,              ,                       ,                           ,              ,                        ,                            ,                       ,                                 ,                                  ,                             ,                                  ,                           ,                               ,                                 ,                            ,                       ,                               ,                                  ,                               ,                            ,                                ,                             ,                             ,                        ,                              ,                                  ,                             ,                          ,                          ,                                       ,                               ,                                  ,                                        ,                                ,                                   , 2026-07-21-final-v2, 7b04743fd3a5482acb5a3b5886c9cf8f78bdf897348a36733df3e0b621b0af1c
Precopy_Nonconvergent_OnlyReads_16T,   3, migration,      16, 100% reads  , True          ,               2147483647.0,             1.0,               0.0,              0.0,              8.0, True         ,                                                                             , True                   ,            32898348.0,       201.50800986099966,                    199.0,                        ,                      ,                      , True             ,                      , True                  , True               , completed       ,    114.0840010789998 ,  215.9543260350001 ,     100.10460050599978,   201.97492546200007,       101.87032495600029  ,                  101.835,                  13.0, 176278.43600000002  ,   159310.33292929293   ,                                  ,                           ,                           ,                            ,                            ,   12.859158438630402 ,    12.824187540449202  ,      0.0                ,     0.034570750780403614,    1.6073948048288003 ,                     33095.0,             129.27734375 ,                     361.0,           129.00163650512692,                        506.0,                 129.30884438248813,             50.0,                    0.0,                            ,                      ,                    , False           ,                     ,                                 ,                                ,                                      ,                                     ,                             , 0.46691560100040874                , False                                   ,  0.09000500000000002,  0.16875            ,   0.09978151515151513,   0.18854545454545454,                         ,                         ,                          ,                          ,                         0.0,                            0.0, False              ,  73.46234735689619,        73.50789145103413,                    ,                    ,                       ,                        ,                        ,                         ,              ,                      ,                          ,              ,                       ,                           ,              ,                       ,                           ,              ,                        ,                            ,                       ,                                 ,                                  ,                             ,                                  ,                           ,                               ,                                 ,                            ,                       ,                               ,                                  ,                               ,                            ,                                ,                             ,                             ,                        ,                              ,                                  ,                             ,                          ,                          ,                                       ,                               ,                                  ,                                        ,                                ,                                   , 2026-07-21-final-v2, 7b04743fd3a5482acb5a3b5886c9cf8f78bdf897348a36733df3e0b621b0af1c
Precopy_Nonconvergent_OnlyReads_16T,   4, migration,      16, 100% reads  , True          ,               2147483647.0,             1.0,               0.0,              0.0,              8.0, True         ,                                                                             , True                   ,            32746872.0,       201.69046623599934,                    199.0,                        ,                      ,                      , True             ,                      , True                  , True               , completed       ,    114.12580123000043,  216.1892657240005 ,     100.10453884900016,   202.16800334300024,       102.06346449400007  ,                  101.932,                  11.0, 177292.73           ,   156665.51            ,                                  ,                           ,                           ,                            ,                            ,   12.86345068179071  ,    12.8370569543913    ,      0.0                ,     0.02599370013922453 ,    1.6079313352238387 ,                     33216.0,             129.75       ,                     361.0,           129.00163650512692,                        507.0,                 129.23144503569893,             50.0,                    0.0,                            ,                      ,                    , False           ,                     ,                                 ,                                ,                                      ,                                     ,                             , 0.4775371070008987                 , False                                   ,  0.08948550000000001,  0.16240000000000002,   0.10139363636363634,   0.19096969696969696,                         ,                         ,                          ,                          ,                         0.0,                            0.0, False              ,  73.44458062117171,                         ,                    ,                    ,                       ,                        ,                        ,                         ,              ,                      ,                          ,              ,                       ,                           ,              ,                       ,                           ,              ,                        ,                            ,                       ,                                 ,                                  ,                             ,                                  ,                           ,                               ,                                 ,                            ,                       ,                               ,                                  ,                               ,                            ,                                ,                             ,                             ,                        ,                              ,                                  ,                             ,                          ,                          ,                                       ,                               ,                                  ,                                        ,                                ,                                   , 2026-07-21-final-v2, 7b04743fd3a5482acb5a3b5886c9cf8f78bdf897348a36733df3e0b621b0af1c
Precopy_Nonconvergent_OnlyReads_16T,   5, migration,      16, 100% reads  , True          ,               2147483647.0,             1.0,               0.0,              0.0,              8.0, True         ,                                                                             , True                   ,            33062745.0,       201.72309825500082,                    200.0,                        ,                      ,                      , True             ,                      , True                  , True               , completed       ,    114.01164489199982,  216.68748469799905,     100.10478280000098,   202.7806226060002 ,       102.67583980599923  ,                  102.634,                  11.0, 179063.70399999997  ,   158546.098           ,                                  ,                           ,                           ,                            ,                            ,   12.952526924200356 ,    12.924968135543168  ,      0.0                ,     0.027158566750586033,    1.6190658655250445 ,                     32933.0,             128.64453125 ,                     365.0,           129.00163650512692,                        510.0,                 129.23247691150095,             51.0,                    0.0,                            ,                      ,                    , False           ,                     ,                                 ,                                ,                                      ,                                     ,                             , 1.0575243509993868                 , False                                   ,  0.0885855          ,  0.163              ,   0.1001293          ,   0.18862            ,                         ,                         ,                          ,                          ,                         0.0,                            0.0, False              ,  73.47180058615983,        73.45561002616155,                    ,                    ,                       ,                        ,                        ,                         ,              ,                      ,                          ,              ,                       ,                           ,              ,                       ,                           ,              ,                        ,                            ,                       ,                                 ,                                  ,                             ,                                  ,                           ,                               ,                                 ,                            ,                       ,                               ,                                  ,                               ,                            ,                                ,                             ,                             ,                        ,                              ,                                  ,                             ,                          ,                          ,                                       ,                               ,                                  ,                                        ,                                ,                                   , 2026-07-21-final-v2, 7b04743fd3a5482acb5a3b5886c9cf8f78bdf897348a36733df3e0b621b0af1c
Precopy_Nonconvergent_OnlyReads_16T,   6, migration,      16, 100% reads  , True          ,               2147483647.0,             1.0,               0.0,              0.0,              8.0, True         ,                                                                             , True                   ,            32862572.0,       201.4327245090008 ,                    199.0,                        ,                      ,                      , True             ,                      , True                  , True               , completed       ,    111.90318124799887,  214.18156702399935,     100.10486802800006,   202.38325380400053,       102.27838577600048  ,                  102.228,                  11.0, 177760.2195         ,   157127.81797979798   ,                                  ,                           ,                           ,                            ,                            ,   12.905960384756327 ,    12.874827363528311  ,      0.0                ,     0.030732836574316025,    1.6132450480945408 ,                     33096.5,             129.283203125,                     362.0,           129.00163650512692,                        508.0,                 129.28054227430158,             53.0,                    0.0,                            ,                      ,                    , False           ,                     ,                                 ,                                ,                                      ,                                     ,                             , 0.9505292949997397                 , False                                   ,  0.0892365          ,  0.16390000000000002,   0.10103757575757577,   0.1940909090909091 ,                         ,                         ,                          ,                          ,                         0.0,                            0.0, False              ,  73.46682831719815,                         ,                    ,                    ,                       ,                        ,                        ,                         ,              ,                      ,                          ,              ,                       ,                           ,              ,                       ,                           ,              ,                        ,                            ,                       ,                                 ,                                  ,                             ,                                  ,                           ,                               ,                                 ,                            ,                       ,                               ,                                  ,                               ,                            ,                                ,                             ,                             ,                        ,                              ,                                  ,                             ,                          ,                          ,                                       ,                               ,                                  ,                                        ,                                ,                                   , 2026-07-21-final-v2, 7b04743fd3a5482acb5a3b5886c9cf8f78bdf897348a36733df3e0b621b0af1c
Precopy_Nonconvergent_OnlyReads_16T,   7, migration,      16, 100% reads  , True          ,               2147483647.0,             1.0,               0.0,              0.0,              8.0, True         ,                                                                             , True                   ,            32531390.0,       201.67672878400114,                    199.0,                        ,                      ,                      , True             ,                      , True                  , True               , completed       ,    114.14705544699972,  216.67355413299995,     100.10466752399951,   202.63116620999975,       102.52649868600024  ,                  102.525,                  11.0, 176383.7195         ,   155994.55454545454   ,                                  ,                           ,                           ,                            ,                            ,   12.939807417802513 ,    12.912550437264144  ,      0.0                ,     0.02685676794499159 ,    1.617475927225314  ,                     33278.0,             129.9921875  ,                     363.0,           129.00163650512692,                        509.0,                 129.24787401193706,             50.0,                    0.0,                            ,                      ,                    , False           ,                     ,                                 ,                                ,                                      ,                                     ,                             , 0.9544374259986057                 , False                                   ,  0.089944           ,  0.16625            ,   0.10181262626262624,   0.1915151515151515 ,                         ,                         ,                          ,                          ,                         0.0,                            0.0, False              ,  73.46709222141271,                         ,                    ,                    ,                       ,                        ,                        ,                         ,              ,                      ,                          ,              ,                       ,                           ,              ,                       ,                           ,              ,                        ,                            ,                       ,                                 ,                                  ,                             ,                                  ,                           ,                               ,                                 ,                            ,                       ,                               ,                                  ,                               ,                            ,                                ,                             ,                             ,                        ,                              ,                                  ,                             ,                          ,                          ,                                       ,                               ,                                  ,                                        ,                                ,                                   , 2026-07-21-final-v2, 7b04743fd3a5482acb5a3b5886c9cf8f78bdf897348a36733df3e0b621b0af1c
Precopy_Nonconvergent_OnlyReads_16T,   8, migration,      16, 100% reads  , True          ,               2147483647.0,             1.0,               0.0,              0.0,              8.0, True         ,                                                                             , True                   ,            33004188.0,       201.55498436400015,                    199.0,                        ,                      ,                      , True             ,                      , True                  , True               , completed       ,    114.1301721079999 ,  216.24643028399987,     100.10458951799956,   202.22084769399953,       102.11625817599997  ,                  101.932,                  15.0, 179962.8            ,   157472.54787878788   ,                                  ,                           ,                           ,                            ,                            ,   12.862888370640576 ,    12.836950502358377  ,      0.0                ,     0.025537582114338875,    1.607861046330072  ,                     32966.0,             128.7734375  ,                     362.0,           129.00163650512692,                        507.0,                 129.22072472099703,             48.0,                    0.0,                            ,                      ,                    , False           ,                     ,                                 ,                                ,                                      ,                                     ,                             , 0.6658633299993824                 , False                                   ,  0.08815600000000001,  0.1621             ,   0.10081828282828281,   0.19226262626262627,                         ,                         ,                          ,                          ,                         0.0,                            0.0, False              ,  73.47237941697192,                         ,                    ,                    ,                       ,                        ,                        ,                         ,              ,                      ,                          ,              ,                       ,                           ,              ,                       ,                           ,              ,                        ,                            ,                       ,                                 ,                                  ,                             ,                                  ,                           ,                               ,                                 ,                            ,                       ,                               ,                                  ,                               ,                            ,                                ,                             ,                             ,                        ,                              ,                                  ,                             ,                          ,                          ,                                       ,                               ,                                  ,                                        ,                                ,                                   , 2026-07-21-final-v2, 7b04743fd3a5482acb5a3b5886c9cf8f78bdf897348a36733df3e0b621b0af1c
Precopy_Nonconvergent_OnlyReads_16T,   9, migration,      16, 100% reads  , True          ,               2147483647.0,             1.0,               0.0,              0.0,              8.0, True         ,                                                                             , True                   ,            32461990.0,       201.66086514000017,                    199.0,                        ,                      ,                      , True             ,                      , True                  , True               , completed       ,    113.80942707699978,  216.2887191779992 ,     100.10425608300102,   202.58354818400045,       102.47929210099943  ,                  102.327,                  11.0, 175262.673          ,   155442.9891919192    ,                                  ,                           ,                           ,                            ,                            ,   12.91280096117407  ,    12.887301424518228  ,      0.0                ,     0.025099342688918114,    1.6141001201467589 ,                     33046.0,             129.0859375  ,                     364.0,           129.00163650512692,                        509.0,                 129.2239179883727 ,             51.0,                    0.0,                            ,                      ,                    , False           ,                     ,                                 ,                                ,                                      ,                                     ,                             , 0.92268304400028                   , False                                   ,  0.09052649999999998,  0.1699             ,   0.10212959595959598,   0.1941010101010101 ,                         ,                         ,                          ,                          ,                         0.0,                            0.0, False              ,  73.45878250645946,                         ,                    ,                    ,                       ,                        ,                        ,                         ,              ,                      ,                          ,              ,                       ,                           ,              ,                       ,                           ,              ,                        ,                            ,                       ,                                 ,                                  ,                             ,                                  ,                           ,                               ,                                 ,                            ,                       ,                               ,                                  ,                               ,                            ,                                ,                             ,                             ,                        ,                              ,                                  ,                             ,                          ,                          ,                                       ,                               ,                                  ,                                        ,                                ,                                   , 2026-07-21-final-v2, 7b04743fd3a5482acb5a3b5886c9cf8f78bdf897348a36733df3e0b621b0af1c
Precopy_Nonconvergent_OnlyReads_16T,  10, migration,      16, 100% reads  , True          ,               2147483647.0,             1.0,               0.0,              0.0,              8.0, True         ,                                                                             , True                   ,            32402221.0,       201.65666706699994,                    199.0,                        ,                      ,                      , True             ,                      , True                  , True               , completed       ,    114.05929758899948,  216.18983409900105,     100.10488272600016,   202.23541923600172,       102.13053651000156  ,                  102.122,                  10.0, 177276.05           ,   154141.27272727274   ,                                  ,                           ,                           ,                            ,                            ,   12.889173157513142 ,    12.862344278022647  ,      0.0                ,     0.026428704150021076,    1.6111466446891427 ,                     33055.0,             129.12109375 ,                     362.0,           129.00163650512692,                        507.0,                 129.24387063672953,             53.0,                    0.0,                            ,                      ,                    , False           ,                     ,                                 ,                                ,                                      ,                                     ,                             , 0.5787521690017741                 , False                                   ,  0.08948949999999999,  0.1678             ,   0.10298636363636364,   0.1973030303030303 ,                         ,                         ,                          ,                          ,                         0.0,                            0.0, False              ,  73.46895737222762,                         ,                    ,                    ,                       ,                        ,                        ,                         ,              ,                      ,                          ,              ,                       ,                           ,              ,                       ,                           ,              ,                        ,                            ,                       ,                                 ,                                  ,                             ,                                  ,                           ,                               ,                                 ,                            ,                       ,                               ,                                  ,                               ,                            ,                                ,                             ,                             ,                        ,                              ,                                  ,                             ,                          ,                          ,                                       ,                               ,                                  ,                                        ,                                ,                                   , 2026-07-21-final-v2, 7b04743fd3a5482acb5a3b5886c9cf8f78bdf897348a36733df3e0b621b0af1c
Cold_Restart_4T                    ,   1, restart  ,       4, 100% updates, True          ,                   250000.0,             0.0,               1.0,                 ,              8.0, True         ,                                                                             , True                   ,                      ,       364.40298639100365,                         ,                        ,                      ,                      , True             ,                      , True                  ,                    ,                 ,                      ,                    ,                       ,                     ,                           ,                         ,                      ,    620.2524999999999,                        ,                                  ,                           ,        1671.4             ,          2036.527894736842 ,          1185.75           ,                      ,                        ,                         ,                         ,                       ,                            ,                          ,                          ,                             ,                             ,                                   ,                 ,                       ,                            ,                      ,                    ,                 ,                     ,                                 ,                                ,                                      ,                                     ,                             ,                                    ,                                         ,  6.763989500000001  , 23.355              ,                      ,                      ,       2.7991810000000004,        8.6166           ,        5.6297524999999995,        15.510399999999999,                        60.0,                           60.0, True               ,  88.81057198072281,        85.9080777496385 ,   87.52333825123056,                    ,                       ,                        ,                        ,                         ,              ,                      ,                          ,              ,                       ,                           ,              ,                       ,                           ,              ,                        ,                            ,                       ,                                 ,                                  ,                     134636.0,                          201396.0,         1.5674294550044579,             10.846716064996144,              0.2833196700012195 ,          12.697503130002588,                 13.464,                               ,                                  ,                               ,                            ,                                ,                             ,                             ,                        ,                              ,                                  ,                             ,                          ,                          ,                                       ,                               ,                                  ,                                        ,                                ,                                   , 2026-07-21-final-v2, 7b04743fd3a5482acb5a3b5886c9cf8f78bdf897348a36733df3e0b621b0af1c
